date,open,high,low,close,volume,sina_symbol,amount
2022-05-16,3.59,3.6,3.53,3.55,4040706,sz002181,14344506.299999999
2022-05-17,3.53,3.57,3.49,3.53,3234700,sz002181,11418491.0
2022-05-18,3.57,3.62,3.53,3.59,3569271,sz002181,12813682.889999999
2022-05-19,3.54,3.63,3.54,3.63,3883730,sz002181,14097939.9
2022-05-20,3.66,3.69,3.63,3.69,3805462,sz002181,14042154.78
2022-05-23,3.74,3.83,3.74,3.76,6705200,sz002181,25211552.0
2022-05-24,3.8,3.8,3.62,3.62,5005882,sz002181,18121292.84
2022-05-25,3.6,3.8,3.59,3.79,6247035,sz002181,23676262.65
2022-05-26,3.81,4.17,3.74,4.17,19812457,sz002181,82617945.69
2022-05-27,4.24,4.59,4.0,4.59,58899848,sz002181,270350302.32
2022-05-30,5.03,5.05,4.8,5.05,98908939,sz002181,499490141.95
2022-05-31,5.29,5.56,4.97,5.56,83192489,sz002181,462550238.84
2022-06-01,6.08,6.12,5.93,6.12,36879804,sz002181,225704400.48
2022-06-02,6.7,6.73,5.51,6.25,203345455,sz002181,1270909093.75
2022-06-06,5.63,5.63,5.63,5.63,7235100,sz002181,40733613.0
2022-06-07,5.07,5.07,5.07,5.07,6705500,sz002181,33996885.0
2022-06-08,4.84,5.05,4.69,4.76,129040351,sz002181,614232070.76
2022-06-09,4.65,4.75,4.55,4.55,82246017,sz002181,374219377.34999996
2022-06-10,4.58,4.72,4.52,4.63,55799087,sz002181,258349772.81
2022-06-13,4.55,4.61,4.46,4.58,50411085,sz002181,230882769.3
2022-06-14,4.53,4.56,4.38,4.51,37868581,sz002181,170787300.31
2022-06-15,4.51,4.58,4.48,4.52,36696362,sz002181,165867556.23999998
2022-06-16,4.5,4.63,4.4,4.56,43767490,sz002181,199579754.39999998
2022-06-17,4.52,4.52,4.35,4.43,41418984,sz002181,183486099.11999997
2022-06-20,4.41,4.46,4.39,4.44,24114506,sz002181,107068406.64000002
2022-06-21,4.42,4.51,4.39,4.46,31392795,sz002181,140011865.7
2022-06-22,4.45,4.47,4.3,4.31,31373095,sz002181,135218039.45
2022-06-23,4.3,4.36,4.26,4.36,19685110,sz002181,85827079.60000001
2022-06-24,4.37,4.41,4.32,4.35,15489122,sz002181,67377680.69999999
2022-06-27,4.38,4.46,4.35,4.37,20628116,sz002181,90144866.92
2022-06-28,4.34,4.45,4.32,4.41,20613487,sz002181,90905477.67
2022-06-29,4.41,4.45,4.33,4.34,19269322,sz002181,83628857.48
2022-06-30,4.33,4.43,4.33,4.38,17312034,sz002181,75826708.92
2022-07-01,4.37,4.39,4.29,4.31,15392600,sz002181,66342105.99999999
2022-07-04,4.31,4.35,4.26,4.34,11658172,sz002181,50596466.48
2022-07-05,4.36,4.37,4.24,4.29,13683300,sz002181,58701357.0
2022-07-06,4.29,4.32,4.22,4.24,9328143,sz002181,39551326.32
2022-07-07,4.21,4.28,4.19,4.23,9429593,sz002181,39887178.39
2022-07-08,4.26,4.35,4.23,4.33,18323935,sz002181,79342638.55
2022-07-11,4.34,4.35,4.27,4.34,12869400,sz002181,55853196.0
2022-07-12,4.34,4.38,4.28,4.38,13906300,sz002181,60909594.0
2022-07-13,4.38,4.47,4.36,4.4,29260191,sz002181,128744840.4
2022-07-14,4.41,4.42,4.25,4.26,21931275,sz002181,93427231.5
2022-07-15,4.26,4.27,4.06,4.06,26848158,sz002181,109003521.47999999
2022-07-18,4.08,4.34,4.03,4.24,24376160,sz002181,103354918.4
2022-07-19,4.23,4.33,4.2,4.28,17691710,sz002181,75720518.8
2022-07-20,4.3,4.33,4.25,4.32,14169408,sz002181,61211842.56
2022-07-21,4.37,4.44,4.28,4.36,24369029,sz002181,106248966.44000001
2022-07-22,4.35,4.46,4.32,4.4,22463217,sz002181,98838154.80000001
2022-07-25,4.39,4.45,4.29,4.29,14901271,sz002181,63926452.59
2022-07-26,4.31,4.42,4.26,4.41,12977213,sz002181,57229509.33
2022-07-27,4.42,4.44,4.35,4.38,9627800,sz002181,42169764.0
2022-07-28,4.39,4.41,4.32,4.35,13088000,sz002181,56932799.99999999
2022-07-29,4.36,4.39,4.32,4.33,9820734,sz002181,42523778.22
